statistics_code,jahr,1_variable_code,2_variable_code,ICD-2,anzahl
23131,2023,DINSG,ICD10C,ICD10-C12,617
23131,2014,DINSG,ICD10C,ICD10-K45,678
23131,2015,DINSG,ICD10C,ICD10-O25,31
23131,2018,DINSG,ICD10C,ICD10-I51,6321
23131,2023,DINSG,ICD10C,ICD10-G08,1435
23131,2016,DINSG,ICD10C,ICD10-E30,144
23131,2018,DINSG,ICD10C,ICD10-S30,33408
23131,2022,DINSG,ICD10C,ICD10-M07,-
23131,2015,DINSG,ICD10C,ICD10-E46,571
23131,2016,DINSG,ICD10C,ICD10-T25,1649
23131,2023,DINSG,ICD10C,ICD10-Q97,4
23131,2016,DINSG,ICD10C,ICD10-F50,11510
23131,2022,DINSG,ICD10C,ICD10-B08,2567
23131,2017,DINSG,ICD10C,ICD10-I10,215990
23131,2018,DINSG,ICD10C,ICD10-T50,5293
23131,2016,DINSG,ICD10C,ICD10-I26,56657
23131,2023,DINSG,ICD10C,ICD10-F98,1805
23131,2021,DINSG,ICD10C,ICD10-I27,8671
23131,2015,DINSG,ICD10C,ICD10-F66,20
23131,2023,DINSG,ICD10C,ICD10-R07,79635
23131,2016,DINSG,ICD10C,ICD10-S05,4886
23131,2023,DINSG,ICD10C,ICD10-P77,92
23131,2015,DINSG,ICD10C,ICD10-B70,2
23131,2022,DINSG,ICD10C,ICD10-I11,27010
23131,2016,DINSG,ICD10C,ICD10-R95,32
23131,2016,DINSG,ICD10C,ICD10-U45,-
23131,2018,DINSG,ICD10C,ICD10-H31,458
23131,2020,DINSG,ICD10C,ICD10-L59,129
23131,2014,DINSG,ICD10C,ICD10-B86,1587
23131,2022,DINSG,ICD10C,ICD10-J31,487
23131,2016,DINSG,ICD10C,ICD10-H06,-
23131,2021,DINSG,ICD10C,ICD10-J47,3164
23131,2014,DINSG,ICD10C,ICD10-L65,28
23131,2023,DINSG,ICD10C,ICD10-Z31,80
23131,2018,DINSG,ICD10C,ICD10-R10,124280
23131,2023,DINSG,ICD10C,ICD10-S27,11614
23131,2015,DINSG,ICD10C,ICD10-C90,22451
23131,2022,DINSG,ICD10C,ICD10-Z47,57
23131,2023,DINSG,ICD10C,ICD10-L81,205
23131,2023,DINSG,ICD10C,ICD10-E78,574
23131,2022,DINSG,ICD10C,ICD10-L97,6043
23131,2019,DINSG,ICD10C,ICD10-Z96,82
23131,2017,DINSG,ICD10C,ICD10-U55,-
23131,2021,DINSG,ICD10C,ICD10-K67,-
23131,2015,DINSG,ICD10C,ICD10-B96,-
23131,2017,DINSG,ICD10C,ICD10-G80,2913
23131,2020,DINSG,ICD10C,ICD10-I83,55445
23131,2015,DINSG,ICD10C,ICD10-R85,176
23131,2023,DINSG,ICD10C,ICD10-D58,664
23131,2022,DINSG,ICD10C,ICD10-K51,17315
23131,2020,DINSG,ICD10C,ICD10-Z09,4883
23131,2020,DINSG,ICD10C,ICD10-N99,8704
23131,2022,DINSG,ICD10C,ICD10-L71,542
23131,2014,DINSG,ICD10C,ICD10-M85,3271
23131,2019,DINSG,ICD10C,ICD10-U80,-
23131,2021,DINSG,ICD10C,ICD10-L87,171
23131,2022,DINSG,ICD10C,ICD10-O47,8638
23131,2016,DINSG,ICD10C,ICD10-G96,2008
23131,2018,DINSG,ICD10C,ICD10-G11,1298
23131,2023,DINSG,ICD10C,ICD10-O31,118
23131,2015,DINSG,ICD10C,ICD10-C06,1722
23131,2016,DINSG,ICD10C,ICD10-D10,4044
23131,2022,DINSG,ICD10C,ICD10-A98,129
23131,2022,DINSG,ICD10C,ICD10-N27,16
23131,2023,DINSG,ICD10C,ICD10-A82,2
23131,2015,DINSG,ICD10C,ICD10-D26,306
23131,2014,DINSG,ICD10C,ICD10-O15,276
23131,2021,DINSG,ICD10C,ICD10-H91,11096
23131,2023,DINSG,ICD10C,ICD10-C38,1177
23131,2023,DINSG,ICD10C,ICD10-N11,934
23131,2019,DINSG,ICD10C,ICD10-I61,33951
23131,2018,DINSG,ICD10C,ICD10-I77,7036
23131,2020,DINSG,ICD10C,ICD10-K13,1924
23131,2017,DINSG,ICD10C,ICD10-I36,1404
23131,2021,DINSG,ICD10C,ICD10-I01,175
23131,2017,DINSG,ICD10C,ICD10-F60,30529
23131,2015,DINSG,ICD10C,ICD10-Q65,7221
23131,2020,DINSG,ICD10C,ICD10-M79,31422
23131,2014,DINSG,ICD10C,ICD10-A66,2
23131,2016,DINSG,ICD10C,ICD10-K40,169823
23131,2022,DINSG,ICD10C,ICD10-D22,1417
23131,2021,DINSG,ICD10C,ICD10-U21,-
23131,2018,DINSG,ICD10C,ICD10-S57,47
23131,2015,DINSG,ICD10C,ICD10-K56,109854
23131,2018,DINSG,ICD10C,ICD10-O61,3791
23131,2019,DINSG,ICD10C,ICD10-B58,335
23131,2019,DINSG,ICD10C,ICD10-S41,736
23131,2023,DINSG,ICD10C,ICD10-M18,7771
23131,2020,DINSG,ICD10C,ICD10-B54,16
23131,2021,DINSG,ICD10C,ICD10-D38,21299
23131,2017,DINSG,ICD10C,ICD10-T36,93
23131,2017,DINSG,ICD10C,ICD10-S16,131
23131,2019,DINSG,ICD10C,ICD10-T61,133
23131,2022,DINSG,ICD10C,ICD10-I38,669
23131,2014,DINSG,ICD10C,ICD10-C80,18743
23131,2015,DINSG,ICD10C,ICD10-G60,1110
23131,2021,DINSG,ICD10C,ICD10-C18,72140
23131,2016,DINSG,ICD10C,ICD10-J20,107236
23131,2022,DINSG,ICD10C,ICD10-C02,5558
23131,2015,DINSG,ICD10C,ICD10-J36,15393
23131,2014,DINSG,ICD10C,ICD10-A40,10127
23131,2023,DINSG,ICD10C,ICD10-G92,178
23131,2023,DINSG,ICD10C,ICD10-I22,186
23131,2019,DINSG,ICD10C,ICD10-A38,712
23131,2016,DINSG,ICD10C,ICD10-P56,7
23131,2018,DINSG,ICD10C,ICD10-N41,7976
23131,2019,DINSG,ICD10C,ICD10-R21,1124
23131,2023,DINSG,ICD10C,ICD10-J42,2503
23131,2016,DINSG,ICD10C,ICD10-L60,1708
23131,2020,DINSG,ICD10C,ICD10-C74,2012
23131,2022,DINSG,ICD10C,ICD10-Z20,1038
23131,2019,DINSG,ICD10C,ICD10-C78,44632
23131,2016,DINSG,ICD10C,ICD10-I00,225
23131,2022,DINSG,ICD10C,ICD10-F88,140
23131,2015,DINSG,ICD10C,ICD10-F40,6264
23131,2021,DINSG,ICD10C,ICD10-Z36,4
23131,2023,DINSG,ICD10C,ICD10-F72,644
23131,2017,DINSG,ICD10C,ICD10-O20,19859
23131,2016,DINSG,ICD10C,ICD10-O36,28400
23131,2019,DINSG,ICD10C,ICD10-U81,-
23131,2016,DINSG,ICD10C,ICD10-H90,6929
23131,2017,DINSG,ICD10C,ICD10-A97,217
23131,2015,DINSG,ICD10C,ICD10-D00,831
23131,2017,DINSG,ICD10C,ICD10-R80,333
23131,2021,DINSG,ICD10C,ICD10-R71,4
23131,2014,DINSG,ICD10C,ICD10-D16,5665
23131,2021,DINSG,ICD10C,ICD10-A88,25
23131,2022,DINSG,ICD10C,ICD10-E68,-
23131,2023,DINSG,ICD10C,ICD10-E52,2
23131,2023,DINSG,ICD10C,ICD10-K62,23246
23131,2015,DINSG,ICD10C,ICD10-N06,170
23131,2016,DINSG,ICD10C,ICD10-R96,7
23131,2018,DINSG,ICD10C,ICD10-R11,24623
23131,2016,DINSG,ICD10C,ICD10-M80,35205
23131,2023,DINSG,ICD10C,ICD10-L82,514
23131,2015,DINSG,ICD10C,ICD10-M96,10729
23131,2022,DINSG,ICD10C,ICD10-L98,11312
23131,2020,DINSG,ICD10C,ICD10-T83,10188
23131,2020,DINSG,ICD10C,ICD10-Z92,190
23131,2022,DINSG,ICD10C,ICD10-D48,9239
23131,2015,DINSG,ICD10C,ICD10-O26,35586
23131,2020,DINSG,ICD10C,ICD10-A34,-
23131,2015,DINSG,ICD10C,ICD10-K30,2025
23131,2016,DINSG,ICD10C,ICD10-O10,1950
23131,2021,DINSG,ICD10C,ICD10-T01,63
23131,2015,DINSG,ICD10C,ICD10-E20,160
23131,2022,DINSG,ICD10C,ICD10-B92,-
23131,2014,DINSG,ICD10C,ICD10-K46,255
23131,2023,DINSG,ICD10C,ICD10-D32,9466
23131,2018,DINSG,ICD10C,ICD10-P81,1512
23131,2022,DINSG,ICD10C,ICD10-I12,525
23131,2021,DINSG,ICD10C,ICD10-I28,356
23131,2016,DINSG,ICD10C,ICD10-Q76,515
23131,2016,DINSG,ICD10C,ICD10-G70,5512
23131,2021,DINSG,ICD10C,ICD10-S91,1680
23131,2017,DINSG,ICD10C,ICD10-Q60,141
23131,2016,DINSG,ICD10C,ICD10-J46,3730
23131,2014,DINSG,ICD10C,ICD10-B60,85
23131,2017,DINSG,ICD10C,ICD10-J30,233
23131,2017,DINSG,ICD10C,ICD10-D47,5794
23131,2017,DINSG,ICD10C,ICD10-N26,448
23131,2020,DINSG,ICD10C,ICD10-R43,193
23131,2019,DINSG,ICD10C,ICD10-H68,906
23131,2021,DINSG,ICD10C,ICD10-E32,214
23131,2022,DINSG,ICD10C,ICD10-T11,26
23131,2019,DINSG,ICD10C,ICD10-D72,704
23131,2019,DINSG,ICD10C,ICD10-R47,3899
23131,2021,DINSG,ICD10C,ICD10-S07,2
23131,2018,DINSG,ICD10C,ICD10-C68,3354
23131,2019,DINSG,ICD10C,ICD10-M31,14707
23131,2021,DINSG,ICD10C,ICD10-Z10,-
23131,2018,DINSG,ICD10C,ICD10-M47,37824
23131,2021,DINSG,ICD10C,ICD10-O11,911
23131,2017,DINSG,ICD10C,ICD10-O46,7659
23131,2014,DINSG,ICD10C,ICD10-H70,2841
23131,2020,DINSG,ICD10C,ICD10-G44,14596
23131,2023,DINSG,ICD10C,ICD10-H28,-
23131,2020,DINSG,ICD10C,ICD10-U19,-
23131,2021,DINSG,ICD10C,ICD10-D12,39615
23131,2021,DINSG,ICD10C,ICD10-U47,-
23131,2016,DINSG,ICD10C,ICD10-K66,14058
23131,2022,DINSG,ICD10C,ICD10-U31,-
23131,2017,DINSG,ICD10C,ICD10-K50,26353
23131,2017,DINSG,ICD10C,ICD10-E67,36
23131,2021,DINSG,ICD10C,ICD10-Q51,432
23131,2019,DINSG,ICD10C,ICD10-Q27,2001
23131,2023,DINSG,ICD10C,ICD10-I48,350033
23131,2015,DINSG,ICD10C,ICD10-Z25,73
23131,2014,DINSG,ICD10C,ICD10-G50,6250
23131,2020,DINSG,ICD10C,ICD10-P03,527
23131,2021,DINSG,ICD10C,ICD10-T27,88
23131,2018,DINSG,ICD10C,ICD10-K91,11782
23131,2017,DINSG,ICD10C,ICD10-B91,-
23131,2020,DINSG,ICD10C,ICD10-F24,35
23131,2021,DINSG,ICD10C,ICD10-G98,139
23131,2020,DINSG,ICD10C,ICD10-S63,5273
23131,2018,DINSG,ICD10C,ICD10-A28,503
23131,2015,DINSG,ICD10C,ICD10-J10,9505
23131,2019,DINSG,ICD10C,ICD10-T87,5839
23131,2022,DINSG,ICD10C,ICD10-G82,6018
23131,2019,DINSG,ICD10C,ICD10-N51,-
23131,2014,DINSG,ICD10C,ICD10-E10,39663
23131,2020,DINSG,ICD10C,ICD10-E04,37614
23131,2017,DINSG,ICD10C,ICD10-Q86,65
23131,2021,DINSG,ICD10C,ICD10-B82,24
23131,2016,DINSG,ICD10C,ICD10-L86,-
23131,2019,DINSG,ICD10C,ICD10-P91,394
23131,2022,DINSG,ICD10C,ICD10-Q61,808
23131,2023,DINSG,ICD10C,ICD10-J68,526
23131,2018,DINSG,ICD10C,ICD10-L01,1529
23131,2017,DINSG,ICD10C,ICD10-L70,276
23131,2014,DINSG,ICD10C,ICD10-T05,7
23131,2021,DINSG,ICD10C,ICD10-Q77,173
23131,2017,DINSG,ICD10C,ICD10-B07,927
23131,2022,DINSG,ICD10C,ICD10-F62,487
23131,2021,DINSG,ICD10C,ICD10-F78,92
23131,2018,DINSG,ICD10C,ICD10-Q17,1499
23131,2019,DINSG,ICD10C,ICD10-F28,214
23131,2019,DINSG,ICD10C,ICD10-Q01,136
23131,2014,DINSG,ICD10C,ICD10-I06,170
23131,2016,DINSG,ICD10C,ICD10-A87,3537
23131,2020,DINSG,ICD10C,ICD10-S89,128
23131,2018,DINSG,ICD10C,ICD10-A02,4051
23131,2019,DINSG,ICD10C,ICD10-O71,24402
23131,2016,DINSG,ICD10C,ICD10-N16,-
23131,2017,DINSG,ICD10C,ICD10-A71,1
23131,2022,DINSG,ICD10C,ICD10-R81,34
23131,2018,DINSG,ICD10C,ICD10-O87,277
23131,2018,DINSG,ICD10C,ICD10-B48,54
23131,2014,DINSG,ICD10C,ICD10-U25,-
23131,2018,DINSG,ICD10C,ICD10-Z60,7
23131,2019,DINSG,ICD10C,ICD10-S67,117
23131,2021,DINSG,ICD10C,ICD10-E58,35
23131,2022,DINSG,ICD10C,ICD10-E42,19
23131,2014,DINSG,ICD10C,ICD10-F30,1059
23131,2020,DINSG,ICD10C,ICD10-Q23,2498
23131,2017,DINSG,ICD10C,ICD10-N00,906
23131,2019,DINSG,ICD10C,ICD10-C52,1219
23131,2023,DINSG,ICD10C,ICD10-H02,11446
23131,2017,DINSG,ICD10C,ICD10-M90,-
23131,2018,DINSG,ICD10C,ICD10-M21,20502
23131,2022,DINSG,ICD10C,ICD10-H18,11490
23131,2023,DINSG,ICD10C,ICD10-U41,-
23131,2015,DINSG,ICD10C,ICD10-H80,3464
23131,2016,DINSG,ICD10C,ICD10-D13,9025
23131,2023,DINSG,ICD10C,ICD10-T68,1078
23131,2015,DINSG,ICD10C,ICD10-B75,11
23131,2021,DINSG,ICD10C,ICD10-H90,6157
23131,2014,DINSG,ICD10C,ICD10-R30,382
23131,2017,DINSG,ICD10C,ICD10-E41,500
23131,2017,DINSG,ICD10C,ICD10-I37,449
23131,2021,DINSG,ICD10C,ICD10-I00,134
23131,2018,DINSG,ICD10C,ICD10-C40,4041
23131,2017,DINSG,ICD10C,ICD10-F61,4792
23131,2016,DINSG,ICD10C,ICD10-Z12,340
23131,2020,DINSG,ICD10C,ICD10-N74,-
23131,2015,DINSG,ICD10C,ICD10-A55,11
23131,2018,DINSG,ICD10C,ICD10-G36,1185
23131,2018,DINSG,ICD10C,ICD10-A00,1
23131,2021,DINSG,ICD10C,ICD10-G70,5314
23131,2017,DINSG,ICD10C,ICD10-K77,-
23131,2014,DINSG,ICD10C,ICD10-B67,387
23131,2023,DINSG,ICD10C,ICD10-Q92,36
23131,2015,DINSG,ICD10C,ICD10-D05,10566
23131,2021,DINSG,ICD10C,ICD10-J20,58215
23131,2023,DINSG,ICD10C,ICD10-N32,16003
23131,2017,DINSG,ICD10C,ICD10-H17,987
23131,2018,DINSG,ICD10C,ICD10-D60,168
23131,2015,DINSG,ICD10C,ICD10-C95,805
23131,2021,DINSG,ICD10C,ICD10-F50,12699
23131,2017,DINSG,ICD10C,ICD10-Z20,825
23131,2018,DINSG,ICD10C,ICD10-F16,612
23131,2014,DINSG,ICD10C,ICD10-Q10,872
23131,2023,DINSG,ICD10C,ICD10-R02,4268
23131,2019,DINSG,ICD10C,ICD10-G44,19298
23131,2021,DINSG,ICD10C,ICD10-L86,-
23131,2014,DINSG,ICD10C,ICD10-T70,159
23131,2018,DINSG,ICD10C,ICD10-Z85,16
23131,2016,DINSG,ICD10C,ICD10-G99,-
23131,2020,DINSG,ICD10C,ICD10-M54,141525
23131,2019,DINSG,ICD10C,ICD10-K14,4262
23131,2015,DINSG,ICD10C,ICD10-U14,-
23131,2017,DINSG,ICD10C,ICD10-L97,7033
23131,2017,DINSG,ICD10C,ICD10-M07,-
23131,2019,DINSG,ICD10C,ICD10-E04,44724
23131,2021,DINSG,ICD10C,ICD10-E30,156
23131,2018,DINSG,ICD10C,ICD10-C66,3892
23131,2016,DINSG,ICD10C,ICD10-Z38,555396
23131,2016,DINSG,ICD10C,ICD10-E59,-
23131,2021,DINSG,ICD10C,ICD10-K40,144421
23131,2019,DINSG,ICD10C,ICD10-F24,42
23131,2016,DINSG,ICD10C,ICD10-F79,271
23131,2020,DINSG,ICD10C,ICD10-P04,1023
23131,2019,DINSG,ICD10C,ICD10-Z93,18
23131,2021,DINSG,ICD10C,ICD10-O36,24165
23131,2014,DINSG,ICD10C,ICD10-T96,2
23131,2017,DINSG,ICD10C,ICD10-C01,4887
23131,2016,DINSG,ICD10C,ICD10-B83,138
23131,2017,DINSG,ICD10C,ICD10-N27,17
23131,2021,DINSG,ICD10C,ICD10-N16,-
23131,2017,DINSG,ICD10C,ICD10-D21,2980
23131,2021,DINSG,ICD10C,ICD10-D10,3474
23131,2014,DINSG,ICD10C,ICD10-S50,1970
23131,2014,DINSG,ICD10C,ICD10-U06,-
23131,2021,DINSG,ICD10C,ICD10-L60,1124
23131,2016,DINSG,ICD10C,ICD10-L89,14500
23131,2023,DINSG,ICD10C,ICD10-S48,18
23131,2018,DINSG,ICD10C,ICD10-K06,328
23131,2020,DINSG,ICD10C,ICD10-O94,-
23131,2018,DINSG,ICD10C,ICD10-D86,10070
23131,2023,DINSG,ICD10C,ICD10-P72,50
23131,2021,DINSG,ICD10C,ICD10-G96,2203
23131,2018,DINSG,ICD10C,ICD10-B20,382
23131,2022,DINSG,ICD10C,ICD10-O44,5532
23131,2014,DINSG,ICD10C,ICD10-B41,-
23131,2017,DINSG,ICD10C,ICD10-U30,-
23131,2018,DINSG,ICD10C,ICD10-H30,918
23131,2023,DINSG,ICD10C,ICD10-J62,270
23131,2016,DINSG,ICD10C,ICD10-T02,33
23131,2016,DINSG,ICD10C,ICD10-S92,24061
23131,2015,DINSG,ICD10C,ICD10-R64,1069
23131,2014,DINSG,ICD10C,ICD10-L20,12329
23131,2014,DINSG,ICD10C,ICD10-G57,6783
23131,2017,DINSG,ICD10C,ICD10-Z46,338
23131,2022,DINSG,ICD10C,ICD10-I34,25161
23131,2014,DINSG,ICD10C,ICD10-Q36,439
23131,2021,DINSG,ICD10C,ICD10-H06,-
23131,2017,DINSG,ICD10C,ICD10-J31,587
23131,2014,DINSG,ICD10C,ICD10-A21,14
23131,2016,DINSG,ICD10C,ICD10-R72,86
23131,2016,DINSG,ICD10C,ICD10-U22,-
23131,2016,DINSG,ICD10C,ICD10-H93,3423
23131,2014,DINSG,ICD10C,ICD10-C61,68522
23131,2018,DINSG,ICD10C,ICD10-J96,36696
23131,2020,DINSG,ICD10C,ICD10-I84,-
23131,2019,DINSG,ICD10C,ICD10-Z09,5757
23131,2023,DINSG,ICD10C,ICD10-K82,3236
23131,2017,DINSG,ICD10C,ICD10-I11,47653
23131,2021,DINSG,ICD10C,ICD10-I26,61520
23131,2015,DINSG,ICD10C,ICD10-Q44,793
23131,2014,DINSG,ICD10C,ICD10-M40,1234
23131,2018,DINSG,ICD10C,ICD10-G10,681
23131,2014,DINSG,ICD10C,ICD10-S76,7543
23131,2018,DINSG,ICD10C,ICD10-E80,759
23131,2016,DINSG,ICD10C,ICD10-U48,-
23131,2021,DINSG,ICD10C,ICD10-J46,2311
23131,2015,DINSG,ICD10C,ICD10-E25,197
23131,2020,DINSG,ICD10C,ICD10-K14,4070
23131,2022,DINSG,ICD10C,ICD10-K74,22774
23131,2023,DINSG,ICD10C,ICD10-M12,1643
23131,2015,DINSG,ICD10C,ICD10-F45,42441
23131,2023,DINSG,ICD10C,ICD10-A19,249
23131,2022,DINSG,ICD10C,ICD10-L94,1045
23131,2016,DINSG,ICD10C,ICD10-G73,-
23131,2018,DINSG,ICD10C,ICD10-T75,8469
23131,2014,DINSG,ICD10C,ICD10-N60,5126
23131,2021,DINSG,ICD10C,ICD10-K66,9536
23131,2015,DINSG,ICD10C,ICD10-S84,130
23131,2019,DINSG,ICD10C,ICD10-I84,-
23131,2017,DINSG,ICD10C,ICD10-T10,3
23131,2023,DINSG,ICD10C,ICD10-Z52,2838
23131,2014,DINSG,ICD10C,ICD10-R56,19745
23131,2016,DINSG,ICD10C,ICD10-F53,344
23131,2017,DINSG,ICD10C,ICD10-G81,3828
23131,2014,DINSG,ICD10C,ICD10-O80,91860
23131,2023,DINSG,ICD10C,ICD10-B39,14
23131,2022,DINSG,ICD10C,ICD10-D45,453
23131,2016,DINSG,ICD10C,ICD10-O13,7230
23131,2019,DINSG,ICD10C,ICD10-S64,3388
23131,2020,DINSG,ICD10C,ICD10-C75,784
23131,2021,DINSG,ICD10C,ICD10-T00,186
23131,2018,DINSG,ICD10C,ICD10-R36,4
23131,2016,DINSG,ICD10C,ICD10-T29,213
23131,2023,DINSG,ICD10C,ICD10-Z51,7195
23131,2019,DINSG,ICD10C,ICD10-T84,84981
23131,2023,DINSG,ICD10C,ICD10-E73,538
23131,2015,DINSG,ICD10C,ICD10-M75,112215
23131,2016,DINSG,ICD10C,ICD10-S09,1334
23131,2018,DINSG,ICD10C,ICD10-M20,51398
23131,2021,DINSG,ICD10C,ICD10-S90,1678
23131,2017,DINSG,ICD10C,ICD10-Q61,878
23131,2014,DINSG,ICD10C,ICD10-H51,338
23131,2021,DINSG,ICD10C,ICD10-U20,-
23131,2015,DINSG,ICD10C,ICD10-O05,1044
23131,2022,DINSG,ICD10C,ICD10-C25,53276
23131,2016,DINSG,ICD10C,ICD10-U49,-
23131,2023,DINSG,ICD10C,ICD10-D53,725
23131,2022,DINSG,ICD10C,ICD10-Z43,2353
23131,2016,DINSG,ICD10C,ICD10-R99,34
23131,2019,DINSG,ICD10C,ICD10-R44,834
23131,2017,DINSG,ICD10C,ICD10-S17,11
23131,2017,DINSG,ICD10C,ICD10-B08,4060
23131,2014,DINSG,ICD10C,ICD10-G31,4598
23131,2018,DINSG,ICD10C,ICD10-Q16,287
23131,2021,DINSG,ICD10C,ICD10-C17,6369
23131,2014,DINSG,ICD10C,ICD10-M67,10172
23131,2020,DINSG,ICD10C,ICD10-Z93,20
23131,2018,DINSG,ICD10C,ICD10-T76,-
23131,2018,DINSG,ICD10C,ICD10-N40,61802
23131,2015,DINSG,ICD10C,ICD10-N95,7262
23131,2014,DINSG,ICD10C,ICD10-I97,1494
23131,2016,DINSG,ICD10C,ICD10-R73,477
23131,2021,DINSG,ICD10C,ICD10-U46,-
23131,2022,DINSG,ICD10C,ICD10-A95,-
23131,2020,DINSG,ICD10C,ICD10-A35,4
23131,2023,DINSG,ICD10C,ICD10-C33,259
23131,2014,DINSG,ICD10C,ICD10-K01,2003
23131,2014,DINSG,ICD10C,ICD10-Z80,261
23131,2018,DINSG,ICD10C,ICD10-P80,1245
23131,2021,DINSG,ICD10C,ICD10-Q50,744
23131,2018,DINSG,ICD10C,ICD10-J70,1181
23131,2021,DINSG,ICD10C,ICD10-Z35,-
23131,2014,DINSG,ICD10C,ICD10-N87,4878
23131,2014,DINSG,ICD10C,ICD10-D81,184
23131,2015,DINSG,ICD10C,ICD10-J15,41720
23131,2015,DINSG,ICD10C,ICD10-Q45,242
23131,2022,DINSG,ICD10C,ICD10-H15,272
23131,2023,DINSG,ICD10C,ICD10-I43,-
23131,2017,DINSG,ICD10C,ICD10-A98,1338
23131,2021,DINSG,ICD10C,ICD10-A87,1427
23131,2017,DINSG,ICD10C,ICD10-R81,40
23131,2021,DINSG,ICD10C,ICD10-R70,27
23131,2020,DINSG,ICD10C,ICD10-H65,4330
23131,2023,DINSG,ICD10C,ICD10-J63,64
23131,2018,DINSG,ICD10C,ICD10-I50,456012
23131,2018,DINSG,ICD10C,ICD10-O60,34290
23131,2018,DINSG,ICD10C,ICD10-S56,1455
23131,2017,DINSG,ICD10C,ICD10-T37,26
23131,2014,DINSG,ICD10C,ICD10-F11,33686
23131,2020,DINSG,ICD10C,ICD10-B55,49
23131,2014,DINSG,ICD10C,ICD10-L21,253
23131,2023,DINSG,ICD10C,ICD10-F09,108
23131,2022,DINSG,ICD10C,ICD10-I35,70057
23131,2016,DINSG,ICD10C,ICD10-Q53,8043
23131,2015,DINSG,ICD10C,ICD10-P25,200
23131,2022,DINSG,ICD10C,ICD10-B05,13
23131,2021,DINSG,ICD10C,ICD10-R96,1
23131,2016,DINSG,ICD10C,ICD10-N19,1544
23131,2021,DINSG,ICD10C,ICD10-D11,9257
23131,2018,DINSG,ICD10C,ICD10-B47,27
23131,2022,DINSG,ICD10C,ICD10-T34,170
23131,2017,DINSG,ICD10C,ICD10-K51,20086
23131,2017,DINSG,ICD10C,ICD10-E68,1
23131,2018,DINSG,ICD10C,ICD10-L26,21
23131,2017,DINSG,ICD10C,ICD10-F88,101
23131,2019,DINSG,ICD10C,ICD10-M54,198971
23131,2017,DINSG,ICD10C,ICD10-B92,-
23131,2021,DINSG,ICD10C,ICD10-G97,2366
23131,2018,DINSG,ICD10C,ICD10-A27,91
23131,2020,DINSG,ICD10C,ICD10-S64,3291
23131,2016,DINSG,ICD10C,ICD10-K43,53526
23131,2021,DINSG,ICD10C,ICD10-T26,1099
23131,2018,DINSG,ICD10C,ICD10-C67,99489
23131,2019,DINSG,ICD10C,ICD10-E05,27898
23131,2017,DINSG,ICD10C,ICD10-L71,899
23131,2021,DINSG,ICD10C,ICD10-S06,233061
23131,2021,DINSG,ICD10C,ICD10-M80,31897
23131,2020,DINSG,ICD10C,ICD10-G45,94655
23131,2018,DINSG,ICD10C,ICD10-M46,11916
23131,2021,DINSG,ICD10C,ICD10-P56,3
23131,2017,DINSG,ICD10C,ICD10-O47,15479
23131,2019,DINSG,ICD10C,ICD10-N74,-
23131,2017,DINSG,ICD10C,ICD10-C02,5859
23131,2020,DINSG,ICD10C,ICD10-T84,74254
23131,2019,DINSG,ICD10C,ICD10-A35,7
23131,2015,DINSG,ICD10C,ICD10-K35,99589
23131,2018,DINSG,ICD10C,ICD10-O86,1970
23131,2019,DINSG,ICD10C,ICD10-Q24,652
23131,2015,DINSG,ICD10C,ICD10-Z04,5636
23131,2020,DINSG,ICD10C,ICD10-Q24,691
23131,2022,DINSG,ICD10C,ICD10-Q84,48
23131,2023,DINSG,ICD10C,ICD10-S22,66024
23131,2014,DINSG,ICD10C,ICD10-J91,-
23131,2016,DINSG,ICD10C,ICD10-L63,458
23131,2017,DINSG,ICD10C,ICD10-N01,465
23131,2016,DINSG,ICD10C,ICD10-Q79,868
23131,2018,DINSG,ICD10C,ICD10-K90,3831
23131,2017,DINSG,ICD10C,ICD10-M91,625
23131,2017,DINSG,ICD10C,ICD10-O21,30024
23131,2020,DINSG,ICD10C,ICD10-F25,25582
23131,2023,DINSG,ICD10C,ICD10-H49,4305
23131,2016,DINSG,ICD10C,ICD10-A64,2
23131,2021,DINSG,ICD10C,ICD10-D37,21092
23131,2023,DINSG,ICD10C,ICD10-T42,2311
23131,2020,DINSG,ICD10C,ICD10-E05,24427
23131,2020,DINSG,ICD10C,ICD10-R44,666
23131,2014,DINSG,ICD10C,ICD10-I71,29451
23131,2019,DINSG,ICD10C,ICD10-B55,64
23131,2017,DINSG,ICD10C,ICD10-D48,12447
23131,2019,DINSG,ICD10C,ICD10-O94,-
23131,2017,DINSG,ICD10C,ICD10-Q87,88
23131,2021,DINSG,ICD10C,ICD10-B81,3
23131,2021,DINSG,ICD10C,ICD10-Q76,495
23131,2022,DINSG,ICD10C,ICD10-E65,2552
23131,2023,DINSG,ICD10C,ICD10-G03,1860
23131,2014,DINSG,ICD10C,ICD10-K27,364
23131,2015,DINSG,ICD10C,ICD10-L55,198
23131,2018,DINSG,ICD10C,ICD10-L00,66
23131,2022,DINSG,ICD10C,ICD10-S14,1292
23131,2019,DINSG,ICD10C,ICD10-C75,731
23131,2019,DINSG,ICD10C,ICD10-P04,975
23131,2023,DINSG,ICD10C,ICD10-I69,45
23131,2023,DINSG,ICD10C,ICD10-F93,5652
23131,2016,DINSG,ICD10C,ICD10-M83,108
23131,2021,DINSG,ICD10C,ICD10-O10,2320
23131,2016,DINSG,ICD10C,ICD10-P59,18399
